mssv,lopsh,drl_hk1,drl_hk2,drl_hk3,drl_hk4,drl_hk5,drl_hk6,drl_hk7,drl_hk8,drl_hk9,drl_hk10,drl_hk11,drl_hk12,drl_hk13,drl_hk14
A4B59393XPvAibaEXe95ZLbYjhH5ZWBD34pvluz/,CNTT2020,78,77,88,75,75,,,,,,,,,
A4B6F377XPvAibaEXe9d+rE/yvWoKL/VANG2NXr/,CNTT2015,80,79,70,69,79,72,76,79,58,58,,,,
A4B79731XPvAibaEXe+4pJUo1Vc1cTYoJ/M1U/iN,MMT04,75,75,0,40,,,,,,,,,,
A4B7C299XPvAibaEXe8Vzfjn3dDTT8ZvxapMqkTk,PMCL2019,90,100,100,100,100,100,100,,,,,,,
A4C5DDF9XPvAibaEXe88h1TS/CM+BoGBBV7Wr0vD,KHMT2022,88,,,,,,,,,,,,,
A4C69925XPvAibaEXe8Fsd3dnKA7BYP9G/dwfkhx,CTTT2020,100,93,100,100,100,,,,,,,,,
A4CCF7EDXPvAibaEXe9Rxq3EQECnGScuwJ/Eq8nb,TMĐT2018,80,84,89,82,80,88,74,75,58,,,,,
A4D5107DXPvAibaEXe/GZgF/8vTyDIsnz4vkI67x,MMT06,55,55,67,78,77,90,80,78,54,,,,,
A4D8B209XPvAibaEXe8W3BJIyHPRecMQjiX2rUSF,KTMT05,0,50,50,67,67,72,91,79,83,,,,,
A4DA8D82XPvAibaEXe85hkLGQAJy3al/0BM3uqtY,KHCL2018,67,63,76,69,73,66,76,48,50,,,,,
A4DDD0A3XPvAibaEXe+zviMYuJzmlSrp04A4iwpi,ATCL2021,100,100,100,,,,,,,,,,,
A4DFB9D3XPvAibaEXe/lQJRrxC4cFcs0ITwrRKpx,KTMT04,50,50,63,47,,,,,,,,,,
A4E09D52XPvAibaEXe9lyNw7zdm99goPP5p8VU/P,TMCL2020,100,90,100,99,98,,,,,,,,,
A4E27B16XPvAibaEXe9GD12MYYUX8ud8e2Gu+UT5,MMCL2021,96,83,95,,,,,,,,,,,
A4E61A32XPvAibaEXe8NowY/Kl2AXiRiRmwnPwqa,ATTN2017,90,85,85,90,100,100,100,100,,,,,,
A4E8677BXPvAibaEXe9aMAyZdkMMW6uB0+KJJs7u,KTMT2021,100,100,100,,,,,,,,,,,
A4EEB45EXPvAibaEXe+wmtNhlfgIwjN3iuw7Uj8E,,76,82,97,79,71,78,66,83,56,70,65,70,50,50
A4EF3828XPvAibaEXe++gKjMd8C7X7mf1kim54q6,CNPM03,40,,,,,,,,,,,,,
A4F835A0XPvAibaEXe92ERxxrRb8DpltzWvG/F2O,MMCL2021,100,100,100,,,,,,,,,,,
A4FB89A8XPvAibaEXe+U9ZkhoRAmyiClVxzm2PLM,PMCL2021,86,100,91,,,,,,,,,,,
A4FF1B79XPvAibaEXe8Is0U1Tzjs+7Dwb8+t0yt5,CNTT2021,100,100,81,,,,,,,,,,,
A50565B6XPvAibaEXe/nAyWBShz66xmhydUPRfJs,MTCL2020,87,81,91,81,81,,,,,,,,,
A505D017XPvAibaEXe/GIu0V6tRrk8Hj+MWEbX3W,CNTT2019,100,86,96,100,100,100,100,,,,,,,
A5085DE8XPvAibaEXe8iGDMJikW1wljc/V8g1C1o,MTCL2016,73,69,85,68,75,83,88,81,68,58,58,73,,
A508A127XPvAibaEXe8c9xa8228bbWqay7RUFFc/,KTPM2018,95,73,75,81,85,76,87,64,63,,,,,
A50C25EBXPvAibaEXe8+GQryQ1SFFWjr+5go+lzY,CNPM06,79,79,64,67,31,51,70,46,31,,,,,
A50C3F8DXPvAibaEXe+F+2tZHEiFCaf8N7hSafoG,HTTT2015,97,74,67,80,85,80,76,90,69,62,65,62,,
A511E523XPvAibaEXe93UbSm/ewAMtv/EPAEVV3g,CNCL2018,90,70,100,86,93,86,86,94,100,,,,,
A513A1E2XPvAibaEXe/KXCgZJAA5rlhlMIOBspHW,,93,89,90,91,66,49,66,46,29,54,,,,
A5154F1CXPvAibaEXe8BcBqSm3bVhncwIoKK8+BD,PMCL2019,90,75,75,75,87,79,67,,,,,,,
A51D3E41XPvAibaEXe/uH+ehSKMSjcnvclj+jKaO,,96,93,82,,,,,,,,,,,
A51F3DE3XPvAibaEXe/Xn8KZjn44cQKIn5UAq1YD,,77,92,78,63,63,71,50,46,63,58,55,65,,
A522F606XPvAibaEXe9fsoKShUaY7sNdNprY4Rhx,CNPM04,50,50,77,47,55,69,,,,,,,,
A525D662XPvAibaEXe9pnHxKPFqxp33bmCw4/8n7,MMT05,0,0,0,50,50,94,84,93,78,,,,,
A5270339XPvAibaEXe/ocm4hKHXasxR/I5hrRMm1,KTMT04,55,55,75,67,93,73,,,,,,,,
A529849EXPvAibaEXe8ShsVou4xV2v+Cr0bd3+bm,AEP03,0,0,0,100,100,100,85,83,77,,,,,
A529DF1EXPvAibaEXe9DjwUQ+Cta8aXQNNp/NWZV,KHTN2015,90,73,72,78,80,90,86,85,,,,,,
A539F462XPvAibaEXe/F36f6kWud/3cxRwh4GQri,HTTT2022,91,,,,,,,,,,,,,
A53D5D4FXPvAibaEXe+72vl6t/d8Gbt+1SS7EteW,HTCL2017,90,100,96,95,86,91,100,100,86,66,58,,,
A53E3A7CXPvAibaEXe8A5TWV5xKpbTTHjAHY5JPi,MTIO2022,100,,,,,,,,,,,,,
A54317F9XPvAibaEXe/L0c+o1nmSZI8ECoX10J5V,MMT04,70,70,75,78,78,68,,,,,,,,
A5457B71XPvAibaEXe/WSo41+3xFkNztfQk3Vj8t,,73,69,65,59,36,39,64,59,81,79,74,75,63,
A545BF66XPvAibaEXe+ZfNtymxOY+RflOGxSiQYM,HTTT2022,100,,,,,,,,,,,,,
A5480975XPvAibaEXe8M7qdIpYKWs/09IejdL7mT,,59,,,,,,,,,,,,,
A54DC102XPvAibaEXe+FH4ihHxkt6emIZ/krwjRP,ATCL2020,75,53,,,,,,,,,,,,
A55502A9XPvAibaEXe8zGzZAijpJCF2KZ9ZzKcks,,62,,,,,,,,,,,,,
A555843FXPvAibaEXe88UewilValgCdn3PFv7Eck,PMCL2014,66,57,61,36,10,38,48,48,55,70,60,,,
A55809DBXPvAibaEXe8t13wTog8+VTmF+qVZZLVz,,74,,,,,,,,,,,,,
A5614939XPvAibaEXe8XEEekKT8pbLxFn/Zgxaz4,KHMT2022,79,,,,,,,,,,,,,
A564231BXPvAibaEXe+qyHIKpMVpSn6fHUXHBmD+,HTTT06,49,49,55,50,,,,,,,,,,
A56937E2XPvAibaEXe+1PCCPiUY9lnQ/hrRH1SQ2,,80,62,44,55,78,77,46,32,25,58,58,55,,
A56A2ECBXPvAibaEXe9xkK/YA3rY8PRNWpizshot,CNTT2016,79,75,80,75,76,75,72,89,55,58,58,58,,
A56A7DD7XPvAibaEXe8ejPnsni52LTTJGHfd2F8m,CNTN04,60,60,92,92,92,92,100,87,,,,,,
A5768C30XPvAibaEXe+Qnco6wu+o6Ho16o6ZzhXL,KTPM2015,86,73,58,63,66,55,68,53,53,,,,,
A577A989XPvAibaEXe+5IWWYgAKfUhMxUROehNyp,KHCL2020,90,96,91,98,82,,,,,,,,,
A57FBEDFXPvAibaEXe8KSegZW1rFPC9WmWEi7INz,,82,61,65,79,79,55,65,54,31,55,,,,
A57FC605XPvAibaEXe/6UQnMeMDn10Mlzk537KNv,AEP04,0,56,56,57,57,84,68,98,83,,,,,
A57FE5C5XPvAibaEXe/rR9uJzGOYEia+h3ehxKfK,ANTT2016,68,84,90,90,78,83,66,,,,,,,
A5800914XPvAibaEXe8xTifDUBtw5S0a0bLSh+B4,CNCL2019,90,76,90,72,75,70,82,,,,,,,
A5802AD2XPvAibaEXe8IsBka/KfNv973YupsPbqM,CTTT2019.2,87,81,80,70,78,68,77,,,,,,,
A581984BXPvAibaEXe/Yg42D1b4hlEz86DYP3NJp,KHDL2019,90,100,90,100,100,100,100,,,,,,,
A5889011XPvAibaEXe9lF2o7VejWNht67pu11G7v,,91,82,76,81,69,67,64,60,65,74,60,70,50,
A58F9FC5XPvAibaEXe99j2P15eeB0yiXdyKNy8jH,,75,72,82,81,88,74,68,52,71,58,,,,
A594CE5CXPvAibaEXe+HLUCsScXdBgfhx4WKQ56D,MTCL2021,55,50,58,,,,,,,,,,,
A59FF9A4XPvAibaEXe8YaJ+XvjGNazgGaiQc/wWw,CNTT2014,61,26,29,29,0,,,,,,,,,
A5A4E076XPvAibaEXe8P2qR1W0njZVbn+j4zMLvg,KHCL2020,90,79,100,61,63,,,,,,,,,
A5AA2E5EXPvAibaEXe950ls1WcjgCrr2z2URLj2e,MMTT2020,78,80,86,48,66,,,,,,,,,
A5AB73E4XPvAibaEXe8YD29zP3MXD7YtT9PjzOVY,KHMT2019,90,100,100,100,100,99,66,,,,,,,
A5ABBFDCXPvAibaEXe9QtK4RGPz+bD3m9MyPWAHK,KHMT04,60,60,82,48,69,62,,,,,,,,
A5AD7F42XPvAibaEXe+NyYotv4FWdRCg2rhV8A+t,KHDL2018,85,95,100,89,90,100,100,94,,,,,,
A5AE07D7XPvAibaEXe+fW1Bg/roenGYUAYxI/RSm,PMCL2017,75,75,60,43,,,,,,,,,,
A5AF60FBXPvAibaEXe/UMrtD+fQVrAggxOG5Un8i,MTIO2022,58,,,,,,,,,,,,,
A5B0A050XPvAibaEXe+1exR/9VxBI1eYtlwvfX/6,CNTT2019,87,66,77,77,77,70,58,,,,,,,
A5B4C3DCXPvAibaEXe8oET1/EVZ+WmvQzSsRDqet,KHMT2018,86,85,100,96,96,100,91,99,73,,,,,
A5B62D41XPvAibaEXe+QqqPSXseLlTFJTdFpT++N,KTPM2022,95,,,,,,,,,,,,,
A5B9C085XPvAibaEXe9IdSrcHHsSQXwBjDw4IwzX,CNPM06,61,61,60,60,35,22,2,,,,,,,
A5BDD88CXPvAibaEXe8IXn+MV9wqkkkoWxNCMMdN,CNCL2018,100,80,53,,,,,,,,,,,
A5BFFDE9XPvAibaEXe9xEwg6I6b1szqWlDA6xUKo,CNTT2021,100,100,100,,,,,,,,,,,
A5C018F2XPvAibaEXe+sa6H++BHvypths4ZnPOS8,CNTT2015,80,77,68,90,90,90,91,85,73,58,53,50,,
A5C189C6XPvAibaEXe9zVZKaStZ09Bf70EEj0ibp,MMTT2019,90,86,82,77,84,66,69,,,,,,,
A5C38264XPvAibaEXe+THKDzGvm79MPSKijfIOUr,ATTN2021,100,100,100,,,,,,,,,,,
A5C691C3XPvAibaEXe+MMervxP1vAHa9ZKGghhV0,CNTT2016,18,38,15,,,,,,,,,,,
A5C940ADXPvAibaEXe+02ryNj/uIX/NT9yCUjwYV,PMCL2015 ,91,56,24,25,,,,,,,,,,
A5CBFD30XPvAibaEXe+xxRCacZP96nDee0c9rTgN,PMCL2014,78,71,52,66,75,71,80,74,64,75,65,,,
A5CFC3EAXPvAibaEXe8v1/72rbobbQBhkDh9w0n8,HTTT2014,66,67,47,54,56,33,31,,,,,,,
A5D235FFXPvAibaEXe9szjaFDisFu3T/38xOVQax,MTIO2022,100,,,,,,,,,,,,,
A5D3735AXPvAibaEXe/dwL/4ibPSsmDZqs6rUb2E,HTCL2020,97,96,99,97,93,,,,,,,,,
A5D46EBBXPvAibaEXe++bDwPCni17q7oeP/cf0jF,KHMT2016,62,65,90,,,,,,,,,,,
A5D5286FXPvAibaEXe8ShsVou4xV2kDr8JICCAqx,MMT05,0,77,77,90,90,100,95,100,77,,,,,
A5D90053XPvAibaEXe8ZKoM3cV0o7h7rpMnr7x7N,CNPM04,0,0,0,40,,,,,,,,,,
A5D9196EXPvAibaEXe/caEx4rNa5qSnrNv0G2wDZ,,90,88,66,77,85,65,62,71,76,70,60,,,
A5D99C5AXPvAibaEXe/KXCgZJAA5ruawNgF9shm8,,73,54,68,73,78,72,79,67,30,46,,,,
A5DC0C28XPvAibaEXe815EPCWwbvwVqtdPrtoku1,PMCL2019,90,100,100,93,77,,,,,,,,,
A5DEFA28XPvAibaEXe9kJ+qYUUrp6+diYIQXKhPn,KTMT2016,46,47,65,70,71,75,58,58,50,78,55,55,50,
A5E2D25FXPvAibaEXe97NkpghV4Jnqf56xuRF19r,KTMT2020,90,100,100,99,91,,,,,,,,,
A5E32CE8XPvAibaEXe8Avt3d+ZAqYKUtDwknuHrY,KHMT05,0,70,70,78,78,82,66,83,83,,,,,
A5F10C47XPvAibaEXe/OCFZfQ2ZyraRKrQAQLcR2,,84,90,87,85,80,68,61,29,27,60,55,,,
A5F31E3BXPvAibaEXe+65Is9PO18GwQlN/RHlw12,MMTT2015,74,73,67,90,85,85,85,90,78,50,58,50,,
A5F6670CXPvAibaEXe9If6gyA/58XNUt6WWlSDQc,ATCL2020,90,81,91,82,68,,,,,,,,,
A5F8A739XPvAibaEXe8MfmBSa3BXeB8vn01B5+1k,TMĐT2022,74,,,,,,,,,,,,,
A5FAD326XPvAibaEXe8K+UUUPkGy1clulbEBejQF,CNTN04,85,85,82,100,100,98,,,,,,,,
A5FDE0BBXPvAibaEXe+NDo030EtOPDrGezZxVZ3H,MMTT2020,87,86,95,100,100,,,,,,,,,
A6049B21XPvAibaEXe/qs6cP2tIrhn7spaTdJVqH,HTTT2022,95,,,,,,,,,,,,,
A6056F64XPvAibaEXe/2OIv049BL6d3BrHcvJSPa,CNTN04,70,70,81,88,94,91,,,,,,,,
A6066FB1XPvAibaEXe8ydgsBCmjqAwCLOP/9AoDk,,88,79,86,85,84,77,65,69,81,70,60,70,50,
A6067C61XPvAibaEXe+S5N09NmtxayN49fzyffe8,MMT06,74,74,65,85,81,72,79,48,54,,,,,
A60D406FXPvAibaEXe/7UiaF6hqjcUMLEIcKniU2,MMT06,64,64,85,100,100,100,98,87,59,,,,,
A6148F66XPvAibaEXe+orwruBh8me51atrq88JgC,,76,49,56,73,83,73,80,63,,,,,,
A615980BXPvAibaEXe9qGGZHCdW9PeX7nez3A1yW,CNTT2020,100,100,100,94,88,,,,,,,,,
A6169055XPvAibaEXe81r7KrCH0uc4QKxDeoWYb4,CNTT2017,48,61,60,65,73,66,84,81,84,72,58,,,
A61DDE2EXPvAibaEXe/3J7XmZuxojHpT8ioDl4CI,KTMT2022,72,,,,,,,,,,,,,
A61E48ABXPvAibaEXe8ScncBV/gL3jZd50TXAqCq,TMĐT2022,79,,,,,,,,,,,,,
A6216415XPvAibaEXe/fptT4PBq8NCkxpaQL83jK,CNTT2018,90,80,90,93,100,100,100,93,,,,,,
A623D2ACXPvAibaEXe+GGliW+AfAjHgnlv2jdGL6,ATTT2019,100,90,90,86,91,92,79,,,,,,,
A62E7D20XPvAibaEXe/9rEkX+IfKjha3Y0EhmYi5,KHMT2022,98,,,,,,,,,,,,,
A630DCE4XPvAibaEXe+p5WOBbWD0M1V/Bj08ggD1,HTTT2015,96,80,75,83,90,100,85,75,62,50,53,,,
A63D360FXPvAibaEXe9FHRfjQvHQkXRSmm2aR+6r,KHCL2019,95,97,90,95,100,90,88,,,,,,,
A63DE780XPvAibaEXe9Y5isLaGILPTihMwNi7u6l,TMĐT2022,79,,,,,,,,,,,,,
A63E2616XPvAibaEXe/jw7QJqCEMV8wNtgOBj8CK,MMT04,65,65,75,85,89,68,,,,,,,,
A63E3673XPvAibaEXe/Eu1NFTIhfjGYf+FK91/A8,HTTT06,51,51,59,53,21,,,,,,,,,
A63EC5BDXPvAibaEXe/k1FtQjAVbetNTKntXeTib,KTMT04,60,60,83,83,80,80,97,78,,,,,,
A647BF17XPvAibaEXe8dZIB3odxynqhPa7jxOJZV,MMTT2014,58,,,,,,,,,,,,,
A64A6ED5XPvAibaEXe9MnecufC0W/tF3tj3vQkWM,KHCL2019,86,100,79,74,93,79,79,,,,,,,
A64E415AXPvAibaEXe+xRE5267JUoPBmJrZU32CX,MMTT2014,96,84,91,83,64,76,85,75,55,,,,,
A64E81BDXPvAibaEXe9/fz21qGF7YJCycQc5UVt2,HTTT04,65,65,75,75,72,72,76,60,,,,,,
A64F2D22XPvAibaEXe99GOtI/HwJhVKeP4xqNblh,,89,78,20,4,-20,,,,,,,,,
A65738B9XPvAibaEXe9U/K5zYZONT7oYmwa/1iSH,KHTN2014,97,71,89,85,79,81,80,75,,,,,,
A65F6EE9XPvAibaEXe8iGDMJikW1wtXs5cFlWsGb,MTCL2016,73,90,90,,,,,,,,,,,
A665CD24XPvAibaEXe+JiA0Yi8MvI04nG75LZ7ip,AEP01,50,50,,,,,,,,,,,,
A66BB456XPvAibaEXe+Rjl9Zh07CzIbMpHLp2oA5,,88,74,97,90,88,97,86,57,,,,,,
A66C24D3XPvAibaEXe+e2tIVVtPhOcP/3NsePMyE,KTPM2019,90,100,100,100,100,100,100,,,,,,,
A66D815FXPvAibaEXe8BiuCDd5JsR5KH7zsya+C5,KHDL2021,100,100,100,,,,,,,,,,,
A675C95CXPvAibaEXe8dZIB3odxynjCdWLhxMdlo,MMTT2014,73,76,64,73,66,83,85,75,65,70,,,,
A6781284XPvAibaEXe8rAJwq3gLwnIgejTl56I0b,KTMT05,0,78,78,89,89,89,94,91,95,,,,,
A6782BD8XPvAibaEXe/nAyWBShz668NaV8tkMtNb,KHCL2020,90,61,,,,,,,,,,,,
A67AA4DCXPvAibaEXe8IDaGhyBHh05pNsSJ6ac6y,MMTT2020,100,100,100,91,75,,,,,,,,,
A67BA68AXPvAibaEXe/Nq24Gaz1fecTNHgCxMI35,KHMT2017,55,60,80,75,75,88,83,86,,,,,,
A67C44ACXPvAibaEXe+1n9LzrMgTlyJssTDLkSPU,PMCL2018,76,85,90,86,77,90,89,76,58,,,,,
A67F245CXPvAibaEXe9yRt5bXcOfstXiEpKBa8kE,CTTT2019.2,90,77,90,100,100,100,81,,,,,,,
A683B94CXPvAibaEXe9kjFBbKBtNOu9jSvi9IzS6,,72,68,72,92,72,61,89,64,,,,,,
A6861020XPvAibaEXe9m+hYhWO4kuBmQMS8fDppe,,45,,,,,,,,,,,,,
A68F4B39XPvAibaEXe9Fr9h5GPmfNYY0KJ8OhRPC,KHTN2017,95,93,68,83,100,76,86,,,,,,,
A69AEA99XPvAibaEXe/GR6pNbDQik0qHWhVDK8SS,HTTT2022,84,,,,,,,,,,,,,
A69B4F09XPvAibaEXe9nBPYC7dplPnSldeyayAs/,HTTT04,55,55,71,57,65,64,,,,,,,,
A6A13027XPvAibaEXe8MfmBSa3BXeHcAZjj7VXXq,KHMT2022,90,,,,,,,,,,,,,
A6A528E2XPvAibaEXe90hKgcYn+XTYiGD+UXfkUP,KHMT04,50,50,64,54,77,65,,,,,,,,
A6AD67EFXPvAibaEXe8ZCBSJNuktiB0X8BfuV0ym,KHMT2018,80,93,100,72,74,79,66,65,58,,,,,
A6AE1870XPvAibaEXe8GdASsTPmlXick3KTtN5Vy,KHMT2017,80,70,90,74,86,72,89,66,66,66,,,,
A6B0B2D5XPvAibaEXe+wCRIlhV+1XyJG2Uep7SIj,ATTT2018,90,95,100,100,100,91,96,96,,,,,,
A6B0D74CXPvAibaEXe9GIPsHwerJNCj7YpxASW2W,KHNT2021,100,,,,,,,,,,,,,
A6B45AE3XPvAibaEXe/acEOI5E1maq73F+W4fq46,PMCL2016,70,73,76,75,76,75,70,79,71,58,58,58,,
A6B71786XPvAibaEXe+dJypLAXKUX7xdHetp3a1W,KHMT2016,70,81,85,80,81,90,90,97,,,,,,
A6BD544EXPvAibaEXe8gKCXg4S8TIH70Axsgsz5W,ATTT2021,100,90,90,,,,,,,,,,,
A6C0AAB8XPvAibaEXe86krjHGvaiW37q+0pP8UP1,HTTT2014,59,67,90,73,62,69,75,60,65,70,50,50,,
A6C20BC5XPvAibaEXe/t7ClCI88v7hJMKVISSTxm,CNTT2016,82,88,52,,,,,,,,,,,
A6C26652XPvAibaEXe9w7hFRcHEZpJxvBvE180Gk,PMCL2020,100,100,100,100,100,,,,,,,,,
A6C419D9XPvAibaEXe9GRgvaz8PQ0u0VfZUAUHDZ,HTCL2020,85,79,93,83,95,,,,,,,,,
A6C96D21XPvAibaEXe9iwE7RauYabrZO4uoHB1Dz,MMT05,0,73,73,74,74,90,90,95,85,,,,,
A6CA7254XPvAibaEXe9afbyrOJH5CGAiTpO4GPtP,MMTT2014,67,52,89,65,56,59,68,67,62,70,65,50,,
A6CD7132XPvAibaEXe9+m/oQf3Tjz2YktXXV8oIh,KHCL2017,100,100,90,85,98,83,58,,,,,,,
A6E57CBFXPvAibaEXe/RnFf25EKRr9zy6d8Ux/jt,KTPM2016,69,100,80,90,73,100,81,100,88,58,58,,,
A6EA9F79XPvAibaEXe/asAVnWDRS7dXIHpGvggPH,,76,74,100,58,100,74,76,73,70,,,,,
A6F6F2DFXPvAibaEXe8091B3Eu2czK6H6DuEBpnB,PMCL2016,56,63,56,74,71,70,66,75,69,64,50,50,50,
A6FA945EXPvAibaEXe9D0puFBsAtkj9yxH/4mWCS,CNTT2017,95,95,86,85,95,91,95,91,,,,,,
A7001135XPvAibaEXe+k18jMdjuJ+8Fzijuu4U5W,KTPM2022,88,,,,,,,,,,,,,
A70316FBXPvAibaEXe+WdrMfsV/1fXmLzYAHJpzw,CTTT2019.2,100,86,88,100,100,100,100,,,,,,,
A703508CXPvAibaEXe+h2uIGuNOb5FkztvMj/bck,HTCL2021,100,100,100,,,,,,,,,,,
A7056892XPvAibaEXe+R1vbMbxqswHUEPwixSOV3,,55,65,66,52,71,65,34,25,35,55,,,,
A70F6ECCXPvAibaEXe+4hxKfaQWuhGFMu3PMgcNG,,68,57,38,40,12,60,12,20,,,,,,
A70F83FFXPvAibaEXe/Slb+QOkcsVjSpJvGji0D/,HTCL2021,100,85,100,,,,,,,,,,,
A712BAD6XPvAibaEXe9pqtbjjYydM1kyesneTZMF,,100,100,100,100,100,100,95,79,,,,,,
A71D1199XPvAibaEXe+cQfs8oDok95aqRaU/JtNg,CNTN04,80,80,97,97,97,97,96,100,,,,,,
A71E7B7EXPvAibaEXe+gsTDvgY5pDvugtLkA9WY2,,100,91,85,72,70,77,44,38,48,58,,,,
A720A4D8XPvAibaEXe/czfr8la7F8aPEZGkxb/X8,KHMT04,55,55,80,80,46,46,71,37,,,,,,
A7236EF8XPvAibaEXe/DUP2l+V0wN0dAXNEzqBWF,,89,,,,,,,,,,,,,
A724B8FBXPvAibaEXe8bO62utXl2FVX8czJXPEGa,KHMT2020,100,100,100,100,100,,,,,,,,,
A72611A9XPvAibaEXe/6muSCAeQUC3OT5jnayIMj,,80,84,73,65,76,58,64,70,76,75,60,65,50,
A727B632XPvAibaEXe9/B4OZKkOpV6lmnmDdRZbI,ATTN2018,95,100,100,84,93,91,100,100,,,,,,
A728DB1CXPvAibaEXe8k9oTKKivNYuofKTvlIyNp,MTCL2021,100,95,94,,,,,,,,,,,
A72B2CBDXPvAibaEXe8xVksmZjrwlxk+OzWrSL6l,CNT22013,50,,,,,,,,,,,,,
A72B70CFXPvAibaEXe+1vgmqvdv/SxzcGIG3azYn,KHNT2022,71,,,,,,,,,,,,,
A72E4430XPvAibaEXe9GIPsHwerJNNYmvOkbKjTY,MMTT2021,91,100,100,,,,,,,,,,,
A72ED447XPvAibaEXe8xMCTZ03/BeyAVcYWquCmB,KHBC2019,50,,,,,,,,,,,,,
A7319A70XPvAibaEXe/jToz821qq0ocQmY4rngnz,KTMT03,72,,,,,,,,,,,,,
A73B0F5CXPvAibaEXe+QXV6QJP/7hOL7GTCcmmth,CNCL2020,92,87,93,70,84,,,,,,,,,
A73F960AXPvAibaEXe9L5EzJmz4bhqm8l71fPt6H,TMCL2020,100,100,100,100,100,,,,,,,,,
A7406D10XPvAibaEXe9pqi+c7MRJ+OUPKdLr71QD,,76,64,24,,,,,,,,,,,
A745EC9EXPvAibaEXe/IqwWo1iw+HByzgH5Jpuuc,MMT03,85,,,,,,,,,,,,,
A7480F67XPvAibaEXe/lOccskaOiO75Myb5P3LDQ,,65,81,72,82,67,71,70,73,,,,,,
A74854AAXPvAibaEXe+gnarChABWR3Hp8ZnfbVa3,KTPM2017,76,73,80,85,70,71,71,66,77,66,58,,,
A748C662XPvAibaEXe8zN2KKhdLFutrVtj+5QExP,CNTT2018,80,73,66,,,,,,,,,,,
A74DBA04XPvAibaEXe+LOVcofflPOq3iOHPPSI9K,KTPM2018,83,80,90,71,88,74,96,83,,,,,,
A74F0DC0XPvAibaEXe9JWTHSsB5dJTVaFHgwtyle,,94,85,89,93,88,80,81,69,,,,,,
A7515CE7XPvAibaEXe9xvlXe8wTY6CLToxd3qLg0,KHNT2020,90,94,93,79,86,,,,,,,,,
A756378AXPvAibaEXe9ro8CnHiMdMV9aYZLbeP43,KTPM2020,95,86,100,100,95,,,,,,,,,
A75970D5XPvAibaEXe8BcBqSm3bVhsedkQVMVcJI,CNTT2019,90,100,86,90,100,100,87,,,,,,,
A75EFBB9XPvAibaEXe+V18Hp4ZH8hvfw4Jb12r8/,CNPM05,0,91,91,99,99,88,77,72,74,,,,,
A760395FXPvAibaEXe+Jp/UzOSm9aPld0hwC2l1A,KHCL2020,100,100,100,100,88,,,,,,,,,
A761B08CXPvAibaEXe+L4623Ow78XfyLhlls7MyY,HTTT2021,90,100,96,,,,,,,,,,,
A76B346EXPvAibaEXe+oY4a6JBxVOOZqdw1kq/8T,PMCL2021,100,100,98,,,,,,,,,,,
A7756C5BXPvAibaEXe/d/S/pWxgpN2TmDD2KS14g,KHMT03,78,,,,,,,,,,,,,
A77828D0XPvAibaEXe/Fi8ZYRfhF8ShbJdrSJkgg,CNTT2019,90,78,86,84,79,73,70,,,,,,,
A77E224EXPvAibaEXe+UuZ4QW1XoS1chJcsxDmhF,PMCL2014,100,93,100,98,39,32,56,66,65,,,,,
A780781DXPvAibaEXe8+PBTAPRlCY94YM4cVb6Sr,CNTT2015,56,67,73,70,90,75,76,58,66,53,50,,,
A781CB0DXPvAibaEXe/SNdBqgHUMO/V6EpbmHX4Z,KTMT04,50,50,86,86,84,84,86,59,,,,,,
A7833669XPvAibaEXe8LlSwdi4NcNZ1YHRRSXnOY,KTMT2022,98,,,,,,,,,,,,,
A78A0724XPvAibaEXe8oJoshMoRjxVbQhSJggxOt,CNPM04,80,80,81,81,64,64,70,78,,,,,,
A78DB0A7XPvAibaEXe8pr9LKErUcFccIBSJ6B04w,CTTT2015,83,71,64,72,80,90,86,75,50,,,,,
A7913A08XPvAibaEXe/7Lh49MHjRPo8MZX6N30Hs,MMT04,90,90,93,93,100,100,78,68,,,,,,
A7916D60XPvAibaEXe+nZBq3b0XEhXdvKy778k5c,,83,60,70,88,57,71,60,60,76,75,50,,,
A7930FD4XPvAibaEXe86736b6Ol+/NWYAIVhPTcM,,74,49,24,0,-33,-25,,,,,,,,
A793EAA2XPvAibaEXe9ysTifnGoMwTB47/nP51+Z,,77,81,80,80,60,59,70,70,50,,,,,
A79927B8XPvAibaEXe+RP4MhFnED5ovmChorTFXR,HTTT04,50,50,77,53,78,60,,,,,,,,
A79FA61EXPvAibaEXe/DQETdKWyEUt0J/+LDaMg0,,38,,,,,,,,,,,,,
A7AB37EFXPvAibaEXe9e953jV3NnLvoA80RNYv2Z,PMCL2018,71,75,53,53,,,,,,,,,,
A7B8F633XPvAibaEXe+9I16dunN50B4V198b+4BA,HTTT05,0,0,0,38,38,,,,,,,,,
A7BA56E0XPvAibaEXe9FRFgWLD9nodf/PJEC+zvG,MMTT2017,80,80,90,90,100,81,100,100,91,66,58,,,
A7BCD80AXPvAibaEXe9cEfIanH69gB4wsQQg26kE,CNPM03,59,,,,,,,,,,,,,
A7C24FF6XPvAibaEXe8Vqbyt4MXULDQ8qWtdQdWV,MMT05,0,77,77,89,89,87,90,100,93,,,,,
A7D0493CXPvAibaEXe9qFVjW5nX81iOIrm3FLcyb,CNPM04,55,55,79,79,78,78,86,80,,,,,,
A7D8F9DEXPvAibaEXe+wVOsoF63SsE1LV6Mh7FQg,TMĐT2016,62,76,85,75,68,68,66,66,71,67,73,,,
